Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2016-02-09,94.29,95.94,93.93,94.99,44331195.0,0.0,1.0,92.814547656747,94.438728414342,92.460180945999,93.503594038757,44331195.0
2016-02-10,95.92,96.35,94.1,94.27,42343601.0,0.0,1.0,94.419041374856,94.842312723805,92.62752078163,92.794860617261,42343601.0
2016-02-11,93.79,94.72,92.59,93.7,50074711.0,0.0,1.0,92.322371669597,93.237819005696,91.141149300437,92.23377999191,50074711.0
2016-02-12,94.19,94.5,93.01,93.99,40351381.0,0.0,1.0,92.716112459317,93.02126157135,91.554577129643,92.519242064457,40351381.0
2016-02-16,95.02,96.85,94.61,96.64,49057916.0,0.0,1.0,93.533124597986,95.334488710955,93.129540288523,95.127774796352,49057916.0
2016-02-17,96.67,98.21,96.15,98.12,44863243.0,0.0,1.0,95.157305355581,96.673207396003,94.645442328945,96.584615718316,44863243.0
2016-02-18,98.84,98.89,96.091,96.26,39020983.0,0.0,1.0,97.293349139812,97.342566738527,94.587365562461,94.753721046118,39020983.0
2016-02-19,96.0,96.7599,95.8,96.04,35374173.0,0.0,1.0,94.4977895328,95.245798598071,94.30091913794,94.537163611772,35374173.0
2016-02-22,96.31,96.9,95.92,96.88,34280758.0,0.0,1.0,94.802938644833,95.38370630967,94.419041374856,95.364019270184,34280758.0
2016-02-23,96.4,96.5,94.55,94.69,31942633.0,0.0,1.0,94.89153032252,94.98996551995,93.070479170065,93.208288446467,31942633.0
2016-02-24,93.98,96.38,93.32,96.1,36255745.0,0.0,1.0,92.509398544714,94.871843283034,91.859726241676,94.59622473023,36255745.0
2016-02-25,96.05,96.76,95.25,96.76,27582659.0,0.0,1.0,94.547007131515,95.245897033268,93.759525552075,95.245897033268,27582659.0
2016-02-26,97.2,98.0237,96.58,96.91,28991131.0,0.0,1.0,95.67901190196,96.489822623191,95.068713677894,95.393549829413,28991131.0
2016-02-29,96.86,98.23,96.65,96.69,35216277.0,0.0,1.0,95.344332230698,96.692894435489,95.137618316095,95.176992395067,35216277.0
2016-03-01,97.65,100.77,97.42,100.53,50407147.0,0.0,1.0,96.121970290395,99.193148450211,95.895569336306,98.956903976379,50407147.0
2016-03-02,100.51,100.89,99.64,100.75,33169560.0,0.0,1.0,98.937216936893,99.311270687127,98.080830719252,99.173461410725,33169560.0
2016-03-03,100.58,101.7099,100.45,101.5,36955742.0,0.0,1.0,99.006121575094,100.11834087086,98.878155818435,99.91172539145,36955742.0
2016-03-04,102.37,103.75,101.37,103.01,46055100.0,0.0,1.0,100.76811160909,102.12651733363,99.783759634791,101.39809687264,46055100.0
2016-03-07,102.39,102.83,100.96,101.87,35915810.0,0.0,1.0,100.78779864858,101.22091351727,99.380175325328,100.27593562194,35915810.0
2016-03-08,100.78,101.76,100.4,101.03,31182194.0,0.0,1.0,99.202991969954,100.16765690477,98.82893821972,99.449079963529,31182194.0
2016-03-09,101.31,101.58,100.27,101.12,27201683.0,0.0,1.0,99.724698516333,99.990473549394,98.700972463061,99.537671641216,27201683.0
2016-03-10,101.41,102.24,100.15,101.17,33513577.0,0.0,1.0,99.823133713763,100.64014585243,98.582850226145,99.586889239931,33513577.0
2016-03-11,102.24,102.28,101.5,102.26,27408237.0,0.0,1.0,100.64014585243,100.6795199314,99.91172539145,100.65983289192,27408237.0
2016-03-14,101.91,102.91,101.78,102.52,25076062.0,0.0,1.0,100.31530970091,101.29966167521,100.18734394425,100.91576440524,25076062.0
2016-03-15,103.96,105.18,103.85,104.58,40067734.0,0.0,1.0,102.33323124823,103.53414065687,102.22495253106,102.94352947229,40067734.0
2016-03-16,104.61,106.31,104.59,105.97,38303493.0,0.0,1.0,102.97306003152,104.64645838783,102.95337299204,104.31177871657,38303493.0
2016-03-17,105.52,106.47,104.96,105.8,34420705.0,0.0,1.0,103.86882032814,104.80395470372,103.31758322253,104.14443888094,34420705.0
2016-03-18,106.34,106.5,105.19,105.92,44205171.0,0.0,1.0,104.67598894706,104.83348526295,103.54398417662,104.26256111786,44205171.0
2016-03-21,105.93,107.65,105.1401,105.91,35502678.0,0.0,1.0,104.2724046376,105.9654900334,103.4948650131,104.25271759811,35502678.0
2016-03-22,105.25,107.29,105.21,106.72,32444375.0,0.0,1.0,103.60304529508,105.61112332265,103.5636712161,105.0500426973,32444375.0
2016-03-23,106.48,107.07,105.9,106.13,25703495.0,0.0,1.0,104.81379822346,105.3945658883,104.24287407837,104.46927503246,25703495.0
2016-03-24,105.47,106.25,104.89,105.67,26132955.0,0.0,1.0,103.81960272942,104.58739726938,103.24867858433,104.01647312428,26132955.0
2016-03-28,106.0,106.19,105.06,105.19,19411372.0,0.0,1.0,104.3413092758,104.52833615092,103.41601841996,103.54398417662,19411372.0
2016-03-29,104.89,107.79,104.88,107.68,31190083.0,0.0,1.0,103.24867858433,106.1032993098,103.23883506458,105.99502059262,31190083.0
2016-03-30,108.65,110.42,108.6,109.56,45601149.0,0.0,1.0,106.9498420077,108.69214500221,106.90062440898,107.84560230431,45601149.0
2016-03-31,109.72,109.9,108.88,108.99,25888449.0,0.0,1.0,108.0030986202,108.18028197557,107.17624296178,107.28452167896,25888449.0
2016-04-01,108.78,110.0,108.2,109.99,25873950.0,0.0,1.0,107.07780776435,108.278717173,106.50688361926,108.26887365326,25873950.0
2016-04-04,110.42,112.19,110.27,111.12,37356204.0,0.0,1.0,108.69214500221,110.43444799672,108.54449220606,109.38119138422,37356204.0
2016-04-05,109.51,110.73,109.42,109.81,26578652.0,0.0,1.0,107.79638470559,108.99729411424,107.70779302791,108.09169029788,26578652.0
2016-04-06,110.23,110.98,109.2,110.96,26404077.0,0.0,1.0,108.50511812709,109.24338210781,107.49123559356,109.22369506833,26404077.0
2016-04-07,109.95,110.42,108.121,108.54,31801870.0,0.0,1.0,108.22949957429,108.69214500221,106.42911981329,106.84156329052,31801870.0
2016-04-08,108.91,109.77,108.17,108.66,23581740.0,0.0,1.0,107.20577352101,108.05231621891,106.47735306003,106.95968552744,23581740.0
2016-04-11,108.97,110.61,108.83,109.02,29407518.0,0.0,1.0,107.26483463947,108.87917187732,107.12702536307,107.31405223819,29407518.0
2016-04-12,109.34,110.5,108.66,110.44,27232325.0,0.0,1.0,107.62904486996,108.77089316015,106.95968552744,108.71183204169,27232325.0
2016-04-13,110.8,112.34,110.8,112.04,33257316.0,0.0,1.0,109.06619875244,110.58210079286,109.06619875244,110.28679520057,33257316.0
2016-04-14,111.62,112.39,111.33,112.1,25473923.0,0.0,1.0,109.87336737137,110.63131839158,109.58790529882,110.34585631903,25473923.0
2016-04-15,112.11,112.3,109.73,109.85,46938969.0,0.0,1.0,110.35569983877,110.54272671389,108.01294213994,108.13106437686,46938969.0
2016-04-18,108.89,108.95,106.94,107.48,60821461.0,0.0,1.0,107.18608648153,107.24514759999,105.26660013164,105.79815019776,60821461.0
2016-04-19,107.88,108.0,106.23,106.91,32384879.0,0.0,1.0,106.19189098748,106.3100132244,104.56771022989,105.23706957241,32384879.0
2016-04-20,106.64,108.09,106.06,107.13,30611030.0,0.0,1.0,104.97129453935,106.39860490209,104.40037039426,105.45362700676,30611030.0
2016-04-21,106.93,106.93,105.52,105.97,31552525.0,0.0,1.0,105.2567566119,105.2567566119,103.86882032814,104.31177871657,31552525.0
2016-04-22,105.01,106.48,104.62,105.68,33683121.0,0.0,1.0,103.36680082124,104.81379822346,102.98290355127,104.02631664402,33683121.0
2016-04-25,105.0,105.65,104.51,105.08,28031588.0,0.0,1.0,103.3569573015,103.9967860848,102.87462483409,103.43570545944,28031588.0
2016-04-26,103.91,105.3,103.91,104.35,56016165.0,0.0,1.0,102.28401364951,103.65226289379,102.28401364951,102.71712851821,56016165.0
2016-04-27,96.0,98.71,95.68,97.82,114602142.0,0.0,1.0,94.4977895328,97.165383383153,94.182796901024,96.289310126026,114602142.0
2016-04-28,97.61,97.88,94.25,94.83,82242690.0,0.0,1.0,96.082596211423,96.348371244484,92.775173577775,93.346097722869,82242690.0
2016-04-29,93.99,94.72,92.51,93.74,68531478.0,0.0,1.0,92.519242064457,93.237819005696,91.062401142493,92.273154070882,68531478.0
2016-05-02,93.965,94.08,92.4,93.64,48160104.0,0.0,1.0,92.4946332651,92.607833742144,90.95412242532,92.174718873452,48160104.0
2016-05-03,94.2,95.74,93.68,95.18,56831277.0,0.0,1.0,92.72595597906,94.241858019482,92.214092952424,93.690620913874,56831277.0
2016-05-04,95.2,95.9,93.82,94.19,41025475.0,0.0,1.0,93.71030795336,94.39935433537,92.351902228826,92.716112459317,41025475.0
2016-05-05,94.0,94.07,92.68,93.24,35890500.0,0.57,1.0,93.094739582302,93.164065452203,91.787451749869,92.342058709083,35890500.0
2016-05-06,93.37,93.45,91.85,92.72,43699886.0,0.0,1.0,92.470806753186,92.550036318788,90.965445006749,91.82706653267,43699886.0
2016-05-09,93.0,93.77,92.59,92.79,32936436.0,0.0,1.0,92.104370012277,92.866954581196,91.698318488567,91.896392402572,32936436.0
2016-05-10,93.33,93.57,92.11,93.42,33686836.0,0.0,1.0,92.431191970385,92.668880667191,91.222941094955,92.520325231687,33686836.0
2016-05-11,93.48,93.57,92.46,92.51,28719109.0,0.0,1.0,92.579747405889,92.668880667191,91.569570444464,91.619088922965,28719109.0
2016-05-12,92.72,92.78,89.47,90.34,76314690.0,0.0,1.0,91.82706653267,91.886488706872,88.608365430091,89.469986956012,76314690.0
2016-05-13,90.0,91.67,90.0,90.52,44392765.0,0.0,1.0,89.133261302204,90.787178484145,89.133261302204,89.648253478616,44392765.0
2016-05-16,92.39,94.39,91.65,93.88,61259756.0,0.0,1.0,91.500244574562,93.480983714611,90.767371092744,92.975895233899,61259756.0
2016-05-17,94.55,94.7,93.01,93.49,46916939.0,0.0,1.0,93.639442845815,93.787998281319,92.114273707977,92.589651101589,46916939.0
2016-05-18,94.16,95.21,93.89,94.56,42062391.0,0.0,1.0,93.253198713506,94.293086762031,92.985798929599,93.649346541515,42062391.0
2016-05-19,94.64,94.64,93.57,94.2,30442100.0,0.0,1.0,93.728576107117,93.728576107117,92.668880667191,93.292813496307,30442100.0
2016-05-20,94.64,95.43,94.52,95.22,32025968.0,0.0,1.0,93.728576107117,94.510968067437,93.609731758714,94.302990457732,32025968.0
2016-05-23,95.87,97.19,95.67,96.43,38018643.0,0.0,1.0,94.946730678247,96.25401851068,94.748656764243,95.501337637461,38018643.0
2016-05-24,97.22,98.09,96.84,97.9,35140174.0,0.0,1.0,96.28372959778,97.145351123702,95.907389161171,96.957180905397,35140174.0
2016-05-25,98.67,99.74,98.11,99.62,38642108.0,0.0,1.0,97.719765474316,98.779460914242,97.165158515102,98.660616565839,38642108.0
2016-05-26,99.68,100.73,98.64,100.41,56331159.0,0.0,1.0,98.720038740041,99.759926788566,97.690054387215,99.443008526159,56331159.0
2016-05-27,99.44,100.47,99.245,100.35,36341240.0,0.0,1.0,98.482350043235,99.50243070036,98.28922797708,99.383586351957,36341240.0
2016-05-31,99.6,100.4,98.82,99.86,42307212.0,0.0,1.0,98.640809174439,99.433104830458,97.86832090982,98.898305262645,42307212.0
2016-06-01,99.02,99.54,98.33,98.46,29173285.0,0.0,1.0,98.066394823825,98.581387000237,97.383039820508,97.511787864611,29173285.0
2016-06-02,97.6,97.84,96.63,97.72,40191600.0,0.0,1.0,96.66007003439,96.897758731196,95.699411551466,96.778914382793,40191600.0
2016-06-03,97.79,98.27,97.45,97.92,28504888.0,0.0,1.0,96.848240252694,97.323617646306,96.511514598886,96.976988296798,28504888.0
2016-06-06,97.99,101.89,97.55,98.63,23292504.0,0.0,1.0,97.046314166699,100.90875548979,96.610551555889,97.680150691515,23292504.0
2016-06-07,99.25,99.87,98.96,99.03,22409450.0,0.0,1.0,98.29417982493,98.908208958345,98.006972649623,98.076298519525,22409450.0
2016-06-08,99.02,99.56,98.68,98.94,20848131.0,0.0,1.0,98.066394823825,98.601194391638,97.729669170016,97.987165258223,20848131.0
2016-06-09,98.5,99.99,98.46,99.65,26601354.0,0.0,1.0,97.551402647412,99.027053306748,97.511787864611,98.69032765294,26601354.0
2016-06-10,98.53,99.3457,98.48,98.83,31712936.0,0.0,1.0,97.581113734513,98.388958192782,97.531595256011,97.87822460552,31712936.0
2016-06-13,98.69,99.12,97.1,97.34,38020494.0,0.0,1.0,97.739572865716,98.165431780827,96.164885249378,96.402573946183,38020494.0
2016-06-14,97.32,98.475,96.75,97.46,31931944.0,0.0,1.0,96.382766554783,97.526643408161,95.818255899869,96.521418294586,31931944.0
2016-06-15,97.82,98.41,97.03,97.14,29445227.0,0.0,1.0,96.877951339795,97.46226938611,96.095559379476,96.204500032179,29445227.0
2016-06-16,96.45,97.75,96.07,97.55,31326815.0,0.0,1.0,95.521145028862,96.808625469893,95.144804592252,96.610551555889,31326815.0
2016-06-17,96.62,96.65,95.3,95.33,61008219.0,0.0,1.0,95.689507855766,95.719218942867,94.382220023333,94.411931110434,61008219.0
2016-06-20,96.0,96.57,95.03,95.1,34411901.0,0.0,1.0,95.075478722351,95.639989377265,94.114820239427,94.184146109329,34411901.0
2016-06-21,94.94,96.35,94.676,95.91,35546358.0,0.0,1.0,94.025686978125,95.422108071859,93.764229411638,94.986345461048,35546358.0
2016-06-22,96.25,96.89,95.35,95.55,29219122.0,0.0,1.0,95.323071114857,95.956907639672,94.431738501835,94.62981241584,29219122.0
2016-06-23,95.94,96.29,95.25,96.1,32240187.0,0.0,1.0,95.016056548149,95.362685897658,94.332701544832,95.174515679353,32240187.0
2016-06-24,92.91,94.655,92.65,93.4,75311356.0,0.0,1.0,92.015236750975,93.743431650668,91.757740662769,92.500517840287,75311356.0
2016-06-27,93.0,93.05,91.5,92.04,46622188.0,0.0,1.0,92.104370012277,92.153888490778,90.61881565724,91.153615225054,46622188.0
2016-06-28,92.9,93.66,92.14,93.59,40444914.0,0.0,1.0,92.005333055275,92.758013928493,91.252652182056,92.688688058592,40444914.0
2016-06-29,93.97,94.55,93.63,94.4,36531006.0,0.0,1.0,93.065028495201,93.639442845815,92.728302841393,93.490887410311,36531006.0
2016-06-30,94.44,95.77,94.3,95.6,35836356.0,0.0,1.0,93.530502193112,94.847693721245,93.391850453309,94.679330894341,35836356.0
2016-07-01,95.49,96.465,95.33,95.89,26026540.0,0.0,1.0,94.570390241638,95.536000572412,94.411931110434,94.966538069648,26026540.0
2016-07-05,95.39,95.4,94.46,94.99,27705210.0,0.0,1.0,94.471353284636,94.481256980336,93.550309584513,94.075205456626,27705210.0
2016-07-06,94.6,95.66,94.37,95.53,30949090.0,0.0,1.0,93.688961324316,94.738753068542,93.461176323211,94.610005024439,30949090.0
2016-07-07,95.7,96.5,95.62,95.94,25139558.0,0.0,1.0,94.778367851343,95.570663507363,94.699138285741,95.016056548149,25139558.0
2016-07-08,96.49,96.89,96.05,96.68,28912103.0,0.0,1.0,95.560759811663,95.956907639672,95.124997200852,95.748930029967,28912103.0
2016-07-11,96.75,97.65,96.73,96.98,23794945.0,0.0,1.0,95.818255899869,96.709588512891,95.798448508468,96.046040900975,23794945.0
2016-07-12,97.17,97.7,97.12,97.42,24167463.0,0.0,1.0,96.234211119279,96.759106991392,96.184692640778,96.481803511785,24167463.0
2016-07-13,97.41,97.67,96.84,96.87,25892171.0,0.0,1.0,96.471899816085,96.729395904292,95.907389161171,95.937100248272,25892171.0
2016-07-14,97.39,98.99,97.32,98.79,38918997.0,0.0,1.0,96.452092424685,98.036683736724,96.382766554783,97.838609822719,38918997.0
2016-07-15,98.92,99.3,98.5,98.78,30136990.0,0.0,1.0,97.967357866822,98.343698303431,97.551402647412,97.828706127019,30136990.0
2016-07-18,98.7,100.13,98.6,99.83,36493867.0,0.0,1.0,97.749476561417,99.165705046552,97.650439604414,98.868594175544,36493867.0
2016-07-19,99.56,100.0,99.34,99.87,23779924.0,0.0,1.0,98.601194391638,99.036957002449,98.383313086232,98.908208958345,23779924.0
2016-07-20,100.0,100.46,99.735,99.96,26275968.0,0.0,1.0,99.036957002449,99.49252700466,98.774509066392,98.997342219648,26275968.0
2016-07-21,99.83,101.0,99.13,99.43,32702028.0,0.0,1.0,98.868594175544,100.02732657247,98.175335476527,98.472446347535,32702028.0
2016-07-22,99.26,99.3,98.31,98.66,28313669.0,0.0,1.0,98.30408352063,98.343698303431,97.363232429107,97.709861778616,28313669.0
2016-07-25,98.25,98.84,96.92,97.34,40382921.0,0.0,1.0,97.303810254906,97.88812830122,95.986618726773,96.402573946183,40382921.0
2016-07-26,96.82,97.97,96.42,96.67,56239822.0,0.0,1.0,95.887581769771,97.026506775299,95.491433941761,95.739026334267,56239822.0
2016-07-27,104.265,104.35,102.75,102.95,92344820.0,0.0,1.0,103.2608832186,103.34506463206,101.76047332002,101.95854723402,92344820.0
2016-07-28,102.83,104.45,102.82,104.34,39869839.0,0.0,1.0,101.83970288562,103.44410158906,101.82979918992,103.33516093635,39869839.0
2016-07-29,104.19,104.55,103.68,104.21,27733688.0,0.0,1.0,103.18660550085,103.54313854606,102.68151702014,103.20641289225,27733688.0
2016-08-01,104.41,106.15,104.41,106.05,38167871.0,0.0,1.0,103.40448680626,105.1277298581,103.40448680626,105.0286929011,38167871.0
2016-08-02,106.05,106.07,104.0,104.48,33816556.0,0.0,1.0,105.0286929011,105.0485002925,102.99843528255,103.47381267616,33816556.0
2016-08-03,104.81,105.84,104.77,105.79,30202641.0,0.0,1.0,103.80063463427,104.82071529139,103.76101985147,104.77119681289,30202641.0
2016-08-04,105.58,106.0,105.28,105.87,27408650.0,0.57,1.0,105.12618354574,105.54437825202,104.82747304125,105.41493703341,27408650.0
2016-08-05,106.27,107.65,106.18,107.48,40553402.0,0.0,1.0,105.81321770606,107.18728602669,105.72360455471,107.01801674082,40553402.0
2016-08-08,107.52,108.37,107.16,108.37,28037220.0,0.0,1.0,107.05784480808,107.90419123746,106.6993922027,107.90419123746,28037220.0
2016-08-09,108.23,108.94,108.01,108.81,26315204.0,0.0,1.0,107.76479300204,108.47174119599,107.54573863208,108.34229997738,26315204.0
2016-08-10,108.71,108.9,107.76,108.0,24008505.0,0.0,1.0,108.24272980921,108.43191312872,107.29681321167,107.53578161526,24008505.0
2016-08-11,108.52,108.93,107.85,107.93,27484506.0,0.0,1.0,108.05354648971,108.46178417917,107.38642636302,107.46608249755,27484506.0
2016-08-12,107.78,108.44,107.78,108.18,18660434.0,0.0,1.0,107.31672724531,107.97389035518,107.31672724531,107.71500791795,18660434.0
2016-08-15,108.14,109.54,108.08,109.48,25868209.0,0.0,1.0,107.67517985069,109.06916220496,107.61543774979,109.00942010406,25868209.0
2016-08-16,109.63,110.23,109.21,109.38,33794448.0,0.0,1.0,109.15877535631,109.75619636528,108.74058065003,108.9098499359,33794448.0
2016-08-17,109.1,109.37,108.34,109.22,25355976.0,0.0,1.0,108.63105346505,108.89989291909,107.87432018701,108.75053766684,25355976.0
2016-08-18,109.23,109.6,109.02,109.08,21984703.0,0.0,1.0,108.76049468366,109.12890430586,108.55139733052,108.61113943142,21984703.0
2016-08-19,108.77,109.69,108.36,109.36,25368072.0,0.0,1.0,108.30247191011,109.21851745721,107.89423422065,108.88993590227,25368072.0
2016-08-22,108.86,109.1,107.85,108.51,25820230.0,0.0,1.0,108.39208506146,108.63105346505,107.38642636302,108.04358947289,25820230.0
2016-08-23,108.59,109.32,108.53,108.85,21257669.0,0.0,1.0,108.12324560742,108.850107835,108.06350350652,108.38212804464,21257669.0
2016-08-24,108.565,108.75,107.68,108.03,23675081.0,0.0,1.0,108.09835306538,108.28255787648,107.21715707714,107.56565266571,23675081.0
2016-08-25,107.39,107.88,106.68,107.57,25086248.0,0.0,1.0,106.92840358947,107.41629741347,106.22145539552,107.10762989216,25086248.0
2016-08-26,107.41,107.95,106.31,106.94,27766291.0,0.0,1.0,106.94831762311,107.48599653118,105.85304577332,106.48033783274,27766291.0
2016-08-29,106.62,107.44,106.29,106.82,24970300.0,0.0,1.0,106.16171329462,106.97818867355,105.83313173969,106.36085363095,24970300.0
2016-08-30,105.8,106.5,105.5,106.0,24863945.0,0.0,1.0,105.34523791569,106.04222909283,105.04652741121,105.54437825202,24863945.0
2016-08-31,105.66,106.5699,105.64,106.1,29662406.0,0.0,1.0,105.20583968027,106.11182864037,105.18592564663,105.64394842018,29662406.0
2016-09-01,106.14,106.8,105.62,106.73,26701523.0,0.0,1.0,105.68377648744,106.34093959732,105.166011613,106.2712404796,26701523.0
2016-09-02,107.7,108.0,106.82,107.73,26802450.0,0.0,1.0,107.23707111078,107.53578161526,106.36085363095,107.26694216122,26802450.0
2016-09-06,107.9,108.3,107.51,107.68,24354375.0,0.0,1.0,107.4362114471,107.83449211975,107.04788779127,107.21715707714,24354375.0
2016-09-07,107.83,108.76,107.07,108.3808,41986323.0,0.0,1.0,107.36651232939,108.2925148933,106.60977905135,107.91494481562,41986323.0
2016-09-08,107.25,107.27,105.24,105.52,51633388.0,0.0,1.0,106.78900535405,106.80891938768,104.78764497398,105.06644144484,51633388.0
2016-09-09,104.64,105.72,103.13,103.13,45545213.0,0.0,1.0,104.19022396501,105.26558178116,102.68671442576,102.68671442576,45545213.0
2016-09-12,102.65,105.72,102.53,105.44,44518551.0,0.0,1.0,102.20877761858,105.26558178116,102.08929341679,104.98678531031,44518551.0
2016-09-13,107.51,108.79,107.24,108.1292,61462232.0,0.0,1.0,107.04788779127,108.32238594374,106.77904833723,107.66442627253,61462232.0
2016-09-14,108.73,113.03,108.6,111.8308,110503132.0,0.0,1.0,108.26264384285,112.54416107383,108.13320262424,111.35011561722,110503132.0
2016-09-15,113.86,115.73,113.49,115.57,89519804.0,0.0,1.0,113.37059346957,115.23255561421,113.00218384737,115.07324334515,89519804.0
2016-09-16,115.12,116.13,114.04,114.92,77977003.0,0.0,1.0,114.62517758842,115.63083628686,113.54981977226,114.42603725209,77977003.0
2016-09-19,115.19,116.18,113.25,113.58,46736366.0,0.0,1.0,114.69487670613,115.68062137094,112.76321544378,113.09179699872,46736366.0
2016-09-20,113.05,114.12,112.51,113.57,34412356.0,0.0,1.0,112.56407510746,113.62947590679,112.02639619938,113.0818399819,34412356.0
2016-09-21,113.85,113.989,112.441,113.55,34410510.0,0.0,1.0,113.36063645276,113.4990389865,111.95769278335,113.06192594827,34410510.0
2016-09-22,114.35,114.94,114.0,114.62,30931499.0,0.0,1.0,113.85848729357,114.44595128573,113.509991705,114.12732674761,30931499.0
2016-09-23,114.42,114.79,111.55,112.71,52151374.0,0.0,1.0,113.92818641128,114.29659603348,111.07052258502,112.22553653571,52151374.0
2016-09-26,111.64,113.39,111.55,112.88,28943627.0,0.0,1.0,111.16013573637,112.90261367921,111.07052258502,112.39480582158,28943627.0
2016-09-27,113.0,113.18,112.34,113.09,24312351.0,0.0,1.0,112.51429002338,112.69351632607,111.85712691351,112.60390317472,24312351.0
2016-09-28,113.69,114.64,113.43,113.95,29460438.0,0.0,1.0,113.2013241837,114.14724078124,112.94244174647,113.46020662092,29460438.0
2016-09-29,113.16,113.8,111.8,112.17,35327541.0,0.0,1.0,112.67360229244,113.31085136868,111.31944800543,111.68785762763,35327541.0
2016-09-30,112.46,113.37,111.8,112.97,34981711.0,0.0,1.0,111.9766111153,112.88269964558,111.31944800543,112.48441897293,34981711.0
2016-10-03,112.71,113.05,112.28,112.52,21534912.0,0.0,1.0,112.22553653571,112.56407510746,111.79738481261,112.0363532162,21534912.0
2016-10-04,113.06,114.31,112.63,113.0,29590254.0,0.0,1.0,112.57403212427,113.8186592263,112.14588040118,112.51429002338,29590254.0
2016-10-05,113.4,113.66,112.69,113.05,21149736.0,0.0,1.0,112.91257069603,113.17145313325,112.20562250207,112.56407510746,21149736.0
2016-10-06,113.7,114.34,113.13,113.89,28394167.0,0.0,1.0,113.21128120051,113.84853027675,112.64373124199,113.40046452002,28394167.0
2016-10-07,114.31,114.56,113.51,114.06,24210850.0,0.0,1.0,113.8186592263,114.06758464671,113.022097881,113.5697338059,24210850.0
2016-10-10,115.02,116.75,114.72,116.06,35586353.0,0.0,1.0,114.52560742025,116.24817132946,114.22689691577,115.56113716914,35586353.0
